sample_idx,psnr_cnn,psnr_gan,psnr_delta_cnn_minus_gan,psnr_winner,ssim_cnn,ssim_gan,ssim_delta_cnn_minus_gan,ssim_winner,mt_distance_cnn,mt_distance_gan,mt_distance_delta_cnn_minus_gan,mt_distance_winner,pd_distance_cnn,pd_distance_gan,pd_distance_delta_cnn_minus_gan,pd_distance_winner,wpd_bias_cnn,wpd_bias_gan,wpd_bias_delta_cnn_minus_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_delta_cnn_minus_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_delta_cnn_minus_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_delta_cnn_minus_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_delta_cnn_minus_gan,psd_log_l2_winner,psd_slope_delta_cnn,psd_slope_delta_gan,psd_slope_delta_delta_cnn_minus_gan,psd_slope_delta_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_delta_cnn_minus_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_delta_cnn_minus_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_delta_cnn_minus_gan,grad_w1_winner,grad_kurtosis_delta_cnn,grad_kurtosis_delta_gan,grad_kurtosis_delta_delta_cnn_minus_gan,grad_kurtosis_delta_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_delta_cnn_minus_gan,grad_kurtosis_abs_delta_winner,exceed_frac_delta_t5_cnn,exceed_frac_delta_t5_gan,exceed_frac_delta_t5_delta_cnn_minus_gan,exceed_frac_delta_t5_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_delta_cnn_minus_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_delta_t10_cnn,exceed_frac_delta_t10_gan,exceed_frac_delta_t10_delta_cnn_minus_gan,exceed_frac_delta_t10_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_delta_cnn_minus_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_delta_t15_cnn,exceed_frac_delta_t15_gan,exceed_frac_delta_t15_delta_cnn_minus_gan,exceed_frac_delta_t15_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_delta_cnn_minus_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_delta_p90_cnn,exceed_frac_delta_p90_gan,exceed_frac_delta_p90_delta_cnn_minus_gan,exceed_frac_delta_p90_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_delta_cnn_minus_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_delta_p95_cnn,exceed_frac_delta_p95_gan,exceed_frac_delta_p95_delta_cnn_minus_gan,exceed_frac_delta_p95_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_delta_cnn_minus_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_delta_p99_cnn,exceed_frac_delta_p99_gan,exceed_frac_delta_p99_delta_cnn_minus_gan,exceed_frac_delta_p99_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_delta_cnn_minus_gan,exceed_frac_abs_delta_p99_winner
50,32.34835071339406,29.86544616318644,2.4829045502076212,cnn,0.5598492472466932,0.3957204490454885,0.16412879820120468,cnn,6.3856120109558105,6.713321685791016,-0.3277096748352051,cnn,21.30877833114525,14.865452226211227,6.443326104934021,gan,-15.244110886826082,62.0526990124357,-77.29680989926179,cnn,101.08692331273767,164.67380335389498,-63.586880041157315,cnn,234.37866504497248,366.4870351561325,-132.10837011116,cnn,18.68440717613614,62.063466279085475,-43.379059102949334,cnn,0.7847606398136231,0.3616267531721974,0.4231338866414257,gan,-0.8415207990472251,-0.4590294154290351,-0.38249138361819,gan,0.8415207990472251,0.4590294154290351,0.38249138361819,gan,0.27282669211009075,0.33595610263377074,-0.06312941052367999,cnn,0.18939170268948521,0.07294068427095299,0.11645101841853223,gan,-1.53309459245704,-1.0413610279655963,-0.4917335644914438,gan,1.53309459245704,1.0413610279655963,0.4917335644914438,gan,0.0027280000000000637,0.016920000000000046,-0.014191999999999982,cnn,0.0027280000000000637,0.016920000000000046,-0.014191999999999982,cnn,-0.013075999999999977,0.01646000000000003,-0.029536000000000007,cnn,0.013075999999999977,0.01646000000000003,-0.0033840000000000536,cnn,-0.002464,0.00554,-0.008004,cnn,0.002464,0.00554,-0.0030759999999999997,cnn,-0.0063600000000000045,0.028735999999999984,-0.03509599999999999,cnn,0.0063600000000000045,0.028735999999999984,-0.02237599999999998,cnn,-0.004056000000000004,0.011011999999999994,-0.015067999999999998,cnn,0.004056000000000004,0.011011999999999994,-0.00695599999999999,cnn,-0.0032760000000000003,0.006407999999999999,-0.009683999999999998,cnn,0.0032760000000000003,0.006407999999999999,-0.0031319999999999985,cnn
51,32.19523413297044,29.781031780439207,2.414202352531234,cnn,0.5923532935087121,0.447623542572994,0.1447297509357181,cnn,5.902731418609619,7.996896266937256,-2.0941648483276367,cnn,21.75849079768097,16.03686368056312,5.721627117117851,gan,-15.146799200999746,56.051618967412374,-71.19841816841212,cnn,92.47503163132504,152.69112715115438,-60.21609551982934,cnn,211.2195751403644,311.9276374149713,-100.70806227460687,cnn,16.02607908563453,56.05180085449319,-40.02572176885866,cnn,0.7930170941258367,0.37529478648502484,0.4177223076408118,gan,-0.9051943268620815,-0.4942669878188054,-0.41092733904327605,gan,0.9051943268620815,0.4942669878188054,0.41092733904327605,gan,0.2696356821334209,0.3309820830646324,-0.06134640093121152,cnn,0.18821590882542744,0.07176202034370155,0.11645388848172589,gan,-2.545609788238611,-2.297212850244282,-0.24839693799432894,gan,2.545609788238611,2.297212850244282,0.24839693799432894,gan,0.0020320000000000338,0.015472000000000041,-0.013440000000000007,cnn,0.0020320000000000338,0.015472000000000041,-0.013440000000000007,cnn,-0.007951999999999987,0.01807600000000001,-0.026027999999999996,cnn,0.007951999999999987,0.01807600000000001,-0.010124000000000022,cnn,-0.0010160000000000002,0.003144,-0.0041600000000000005,cnn,0.0010160000000000002,0.003144,-0.0021279999999999997,cnn,-0.008656000000000011,0.02763199999999999,-0.036288,cnn,0.008656000000000011,0.02763199999999999,-0.01897599999999998,cnn,-0.0061200000000000004,0.010527999999999996,-0.016647999999999996,cnn,0.0061200000000000004,0.010527999999999996,-0.004407999999999995,cnn,-0.0037160000000000006,0.008207999999999998,-0.011923999999999999,cnn,0.0037160000000000006,0.008207999999999998,-0.004491999999999998,cnn
52,32.64266815515036,29.999403935310497,2.643264219839864,cnn,0.6008013239128891,0.44841605132461654,0.15238527258827256,cnn,5.69123649597168,7.0050048828125,-1.3137683868408203,cnn,21.81632996072092,16.98731478928289,4.82901517143803,gan,-16.076410942076176,51.1903086077931,-67.26671954986928,cnn,89.07498895406196,146.7738818744067,-57.69889292034473,cnn,197.87502378780823,285.31394404368126,-87.43892025587303,cnn,16.308223821605143,51.27100135955162,-34.96277753794648,cnn,0.7892157859355278,0.3774567534312796,0.41175903250424817,gan,-0.9563437469008262,-0.49568186631704747,-0.46066188058377877,gan,0.9563437469008262,0.49568186631704747,0.46066188058377877,gan,0.2717133677392516,0.3307599920295719,-0.059046624290320315,cnn,0.19232978689014366,0.0691489581337113,0.12318082875643235,gan,-3.0122450202824673,-4.33924692926832,1.327001908985853,cnn,3.0122450202824673,4.33924692926832,-1.327001908985853,cnn,-0.0014600000000000168,0.014843999999999968,-0.016303999999999985,cnn,0.0014600000000000168,0.014843999999999968,-0.013383999999999951,cnn,-0.009464,0.028008000000000005,-0.037472000000000005,cnn,0.009464,0.028008000000000005,-0.018544000000000005,cnn,9.999999999999994e-05,0.0018679999999999999,-0.001768,cnn,9.999999999999994e-05,0.0018679999999999999,-0.001768,cnn,-0.008112000000000008,0.026316000000000006,-0.034428000000000014,cnn,0.008112000000000008,0.026316000000000006,-0.018203999999999998,cnn,-0.009148000000000003,0.012295999999999994,-0.021443999999999998,cnn,0.009148000000000003,0.012295999999999994,-0.003147999999999991,cnn,-0.005148,0.010199999999999999,-0.015347999999999999,cnn,0.005148,0.010199999999999999,-0.005051999999999999,cnn
53,32.75022479746413,30.1715949200018,2.578629877462326,cnn,0.6148309467013183,0.4292371880271335,0.18559375867418482,cnn,5.261850833892822,7.919146537780762,-2.6572957038879395,cnn,21.92458068590406,18.078201501754,3.846379184150063,gan,-14.440156490402993,46.05504646730751,-60.495202957710504,cnn,84.98706747694406,134.20382223665447,-49.21675475971041,cnn,189.6108332211875,279.27313747788565,-89.66230425669815,cnn,14.803981468486827,46.155964723741356,-31.35198325525453,cnn,0.8025485079368951,0.3768958501325225,0.4256526578043726,gan,-0.9712367748840345,-0.5294669811468651,-0.4417697937371694,gan,0.9712367748840345,0.5294669811468651,0.4417697937371694,gan,0.26943026452295676,0.32292656588264834,-0.05349630135969158,cnn,0.18726264554281782,0.04953733247099974,0.13772531307181807,gan,-1.557976806231844,-1.4568569866785026,-0.10111981955334137,gan,1.557976806231844,1.4568569866785026,0.10111981955334137,gan,-0.0023800000000000487,0.015447999999999906,-0.017827999999999955,cnn,0.0023800000000000487,0.015447999999999906,-0.013067999999999858,cnn,-0.004980000000000012,0.02882399999999999,-0.033804,cnn,0.004980000000000012,0.02882399999999999,-0.023843999999999976,cnn,-0.000652,0.00118,-0.001832,cnn,0.000652,0.00118,-0.000528,cnn,-0.006184000000000009,0.023947999999999997,-0.030132000000000006,cnn,0.006184000000000009,0.023947999999999997,-0.017763999999999988,cnn,-0.008092000000000002,0.015179999999999999,-0.023272,cnn,0.008092000000000002,0.015179999999999999,-0.007087999999999997,cnn,-0.005468000000000001,0.009088,-0.014556000000000001,cnn,0.005468000000000001,0.009088,-0.00362,cnn
54,32.73704365727693,30.26339554753549,2.4736481097414362,cnn,0.6033188203396985,0.46204183939497817,0.14127698094472035,cnn,5.500187397003174,9.581897735595703,-4.081710338592529,cnn,22.97915159360149,18.305326668249773,4.673824925351717,gan,-15.227142900233378,43.02705086157362,-58.254193761807,cnn,85.34274570247835,129.83807157318313,-44.495325870704775,cnn,191.17949973139594,279.0243570400071,-87.84485730861115,cnn,15.355174405362728,43.035398248082295,-27.680223842719567,cnn,0.8429555134855096,0.4025931360391375,0.4403623774463721,gan,-1.0009715777868178,-0.5605023495589903,-0.4404692282278275,gan,1.0009715777868178,0.5605023495589903,0.4404692282278275,gan,0.2760632777997002,0.32374778047453107,-0.047684502674830875,cnn,0.19756792538598164,0.04519192154268008,0.15237600384330158,gan,0.15534243803265113,-0.7143510916654776,0.8696935296981287,cnn,0.15534243803265113,0.7143510916654776,-0.5590086536328265,cnn,-0.0036319999999999686,0.014436000000000004,-0.018067999999999973,cnn,0.0036319999999999686,0.014436000000000004,-0.010804000000000036,cnn,-0.007624000000000006,0.029599999999999987,-0.03722399999999999,cnn,0.007624000000000006,0.029599999999999987,-0.02197599999999998,cnn,-0.000588,0.0008719999999999999,-0.00146,cnn,0.000588,0.0008719999999999999,-0.00028399999999999996,cnn,-0.0063,0.027735999999999983,-0.03403599999999998,cnn,0.0063,0.027735999999999983,-0.021435999999999983,cnn,-0.006652000000000005,0.019059999999999994,-0.025712,cnn,0.006652000000000005,0.019059999999999994,-0.012407999999999988,cnn,-0.005752,0.005308,-0.01106,gan,0.005752,0.005308,0.00044399999999999995,gan
55,32.47536524369654,29.931009585250738,2.5443556584457987,cnn,0.5990467193796046,0.45229433753686626,0.14675238184273837,cnn,5.2683796882629395,7.846588134765625,-2.5782084465026855,cnn,23.57536347476084,17.428151978200873,6.147211496559969,gan,-14.11555634683355,42.68791330989622,-56.80346965672977,cnn,86.64580949466621,130.97706345384552,-44.33125395917931,cnn,202.84500589455354,298.13837911899185,-95.29337322443831,cnn,14.679650638755742,42.76681335395773,-28.087162715201988,cnn,0.859589467283173,0.39781613789183734,0.46177332939133564,gan,-0.9712409384277101,-0.5864736265491771,-0.38476731187853297,gan,0.9712409384277101,0.5864736265491771,0.38476731187853297,gan,0.28144983979107613,0.3243348137711801,-0.04288497398010399,cnn,0.19817791150895722,0.036676268520452894,0.16150164298850433,gan,0.3953907898761919,0.365032818765858,0.030357971110333892,gan,0.3953907898761919,0.365032818765858,0.030357971110333892,gan,0.0006279999999999619,0.012560000000000016,-0.011932000000000054,cnn,0.0006279999999999619,0.012560000000000016,-0.011932000000000054,cnn,-0.0038720000000000004,0.02774399999999999,-0.03161599999999999,cnn,0.0038720000000000004,0.02774399999999999,-0.02387199999999999,cnn,-0.000828,0.001636,-0.002464,cnn,0.000828,0.001636,-0.0008080000000000001,cnn,-0.0033000000000000113,0.027012000000000008,-0.03031200000000002,cnn,0.0033000000000000113,0.027012000000000008,-0.023711999999999997,cnn,-0.006564,0.019676,-0.02624,cnn,0.006564,0.019676,-0.013111999999999999,cnn,-0.004664000000000001,0.006088000000000001,-0.010752000000000001,cnn,0.004664000000000001,0.006088000000000001,-0.0014240000000000008,cnn
56,32.1469587572324,29.6283766092074,2.518582148024997,cnn,0.5995505930019787,0.460807966246565,0.13874262675541366,cnn,5.488292217254639,7.826909065246582,-2.3386168479919434,cnn,24.24948793523431,17.584091876726443,6.665396058507866,gan,-14.164283065940134,40.6409941906956,-54.80527725663573,cnn,88.27052203172461,130.60547125788227,-42.33494922615766,cnn,206.5858599446257,301.9471940438411,-95.36133409921538,cnn,15.30297283179461,40.65106975902318,-25.348096927228568,cnn,0.8667825153247198,0.40719479962823085,0.459587715696489,gan,-1.0172287311666937,-0.643411555151165,-0.37381717601552866,gan,1.0172287311666937,0.643411555151165,0.37381717601552866,gan,0.2917745209273786,0.32714313079404006,-0.03536860986666146,cnn,0.20396740273751487,0.03433142842898893,0.16963597430852595,gan,6.389680783435878,1.4371752888943696,4.952505494541509,gan,6.389680783435878,1.4371752888943696,4.952505494541509,gan,-0.0035479999999999956,0.007971999999999979,-0.011519999999999975,cnn,0.0035479999999999956,0.007971999999999979,-0.0044239999999999835,cnn,-0.0024480000000000057,0.023356000000000002,-0.025804000000000007,cnn,0.0024480000000000057,0.023356000000000002,-0.020907999999999996,cnn,-0.0005960000000000001,0.0015519999999999998,-0.0021479999999999997,cnn,0.0005960000000000001,0.0015519999999999998,-0.0009559999999999997,cnn,-0.003924000000000011,0.023272,-0.027196000000000012,cnn,0.003924000000000011,0.023272,-0.01934799999999999,cnn,-0.0052280000000000035,0.015423999999999993,-0.020651999999999997,cnn,0.0052280000000000035,0.015423999999999993,-0.01019599999999999,cnn,-0.004732,0.007028000000000001,-0.011760000000000001,cnn,0.004732,0.007028000000000001,-0.002296000000000001,cnn
57,31.508336739053256,29.104545242708497,2.403791496344759,cnn,0.6040063693954512,0.46336049226260095,0.1406458771328502,cnn,5.463809013366699,6.805661201477051,-1.3418521881103516,cnn,24.937493176964292,18.354637384973643,6.582855791990649,gan,-15.6508886292232,39.544572659485326,-55.19546128870853,cnn,91.2048527441553,132.0767709443414,-40.8719182001861,cnn,210.1630689204277,311.6089028601624,-101.44583393973471,cnn,16.681782192234362,39.58628714678487,-22.904504954550507,cnn,0.9568211709086363,0.4006591675112981,0.5561620033973382,gan,-1.0325973817618674,-0.7230386711371005,-0.3095587106247669,gan,1.0325973817618674,0.7230386711371005,0.3095587106247669,gan,0.30070749219581344,0.3325498030404337,-0.03184231084462025,cnn,0.2174440573226753,0.033356368875533254,0.18408768844714204,gan,6.49152441714056,1.3400618875449481,5.151462529595612,gan,6.49152441714056,1.3400618875449481,5.151462529595612,gan,0.008519999999999972,0.01728799999999997,-0.008767999999999998,cnn,0.008519999999999972,0.01728799999999997,-0.008767999999999998,cnn,-0.0037679999999999936,0.020279999999999992,-0.024047999999999986,cnn,0.0037679999999999936,0.020279999999999992,-0.016512,cnn,-0.0007079999999999999,0.002044,-0.0027519999999999997,cnn,0.0007079999999999999,0.002044,-0.001336,cnn,-0.003828000000000012,0.017423999999999995,-0.021252000000000007,cnn,0.003828000000000012,0.017423999999999995,-0.013595999999999983,cnn,-0.006764000000000006,0.013728000000000004,-0.02049200000000001,cnn,0.006764000000000006,0.013728000000000004,-0.006963999999999998,cnn,-0.004384,0.007611999999999999,-0.011996,cnn,0.004384,0.007611999999999999,-0.003227999999999999,cnn
58,31.000612350408023,28.596294182804364,2.404318167603659,cnn,0.6043291071323267,0.46782386623201816,0.13650524090030852,cnn,6.08959436416626,8.349846839904785,-2.2602524757385254,cnn,25.56121844001433,18.762904108038654,6.798314331975675,gan,-17.657965459159193,41.80715703422689,-59.46512249338608,cnn,95.36148263794759,139.08224976293016,-43.72076712498257,cnn,224.272694116379,328.3678758457376,-104.09518172935861,cnn,18.825375914932422,41.84248933483754,-23.017113419905115,cnn,0.9030965497039616,0.36694103953564483,0.5361555101683168,gan,-1.0314355308860386,-0.7267138437057558,-0.3047216871802828,gan,1.0314355308860386,0.7267138437057558,0.3047216871802828,gan,0.3103279417901744,0.34185887067676546,-0.031530928886591036,cnn,0.22379049439436985,0.028417331255454904,0.19537316313891495,gan,9.603321690435788,0.9563384314866425,8.646983258949145,gan,9.603321690435788,0.9563384314866425,8.646983258949145,gan,0.0019520000000000648,0.011955999999999967,-0.010003999999999902,cnn,0.0019520000000000648,0.011955999999999967,-0.010003999999999902,cnn,-0.0054519999999999985,0.02091599999999999,-0.02636799999999999,cnn,0.0054519999999999985,0.02091599999999999,-0.015463999999999992,cnn,-0.0005919999999999999,0.0027199999999999998,-0.003312,cnn,0.0005919999999999999,0.0027199999999999998,-0.0021279999999999997,cnn,-0.005448000000000008,0.016375999999999988,-0.021823999999999996,cnn,0.005448000000000008,0.016375999999999988,-0.01092799999999998,cnn,-0.01054,0.012583999999999998,-0.023124,cnn,0.01054,0.012583999999999998,-0.002043999999999997,cnn,-0.004528,0.007323999999999999,-0.011851999999999998,cnn,0.004528,0.007323999999999999,-0.002795999999999999,cnn
59,31.015823877761488,28.730860257058026,2.2849636207034614,cnn,0.6034893566523469,0.48341279677535176,0.12007655987699517,cnn,5.546851634979248,7.89148473739624,-2.344633102416992,cnn,25.864386079507888,18.65101850934172,7.213367570166167,gan,-20.18843287885404,40.41726456092186,-60.605697439775895,cnn,101.88330773706849,144.91438652456142,-43.03107878749293,cnn,233.7043311734362,352.21523786165676,-118.51090668822056,cnn,21.043963624875694,40.419582173838286,-19.375618548962592,cnn,0.8478543011164581,0.34721861189807524,0.5006356892183829,gan,-1.0144690393240596,-0.752170307202121,-0.26229873212193866,gan,1.0144690393240596,0.752170307202121,0.26229873212193866,gan,0.31660514392600114,0.34760212538656843,-0.030996981460567286,cnn,0.2239860461265898,0.04024647487853458,0.1837395712480552,gan,5.171058941326617,2.6049112904315983,2.5661476508950187,gan,5.171058941326617,2.6049112904315983,2.5661476508950187,gan,-0.00031999999999998696,0.009700000000000042,-0.010020000000000029,cnn,0.00031999999999998696,0.009700000000000042,-0.009380000000000055,cnn,-0.008112000000000008,0.01780799999999999,-0.02592,cnn,0.008112000000000008,0.01780799999999999,-0.009695999999999982,cnn,-0.0007359999999999999,0.003172,-0.003908,cnn,0.0007359999999999999,0.003172,-0.002436,cnn,-0.006716,0.012731999999999993,-0.019447999999999993,cnn,0.006716,0.012731999999999993,-0.006015999999999994,cnn,-0.012744000000000005,0.009111999999999995,-0.021856,gan,0.012744000000000005,0.009111999999999995,0.0036320000000000102,gan,-0.0043040000000000005,0.0055720000000000006,-0.009876000000000001,cnn,0.0043040000000000005,0.0055720000000000006,-0.001268,cnn
60,30.762772407467036,28.329066536207602,2.433705871259434,cnn,0.5963230590394825,0.4944634083011988,0.10185965073828368,cnn,5.321651458740234,8.357301712036133,-3.0356502532958984,cnn,25.964725332360167,18.604905025455473,7.359820306904695,gan,-21.363214515985703,43.84352761209674,-65.20674212808245,cnn,109.24688389550468,157.51046670843476,-48.26358281293008,cnn,248.75381517536402,373.5898403770858,-124.83602520172178,cnn,21.93824105537095,43.843585489197956,-21.905344433827008,cnn,0.8088124792557992,0.32828416346707934,0.4805283157887199,gan,-1.0176698911530833,-0.7965733962411478,-0.2210964949119355,gan,1.0176698911530833,0.7965733962411478,0.2210964949119355,gan,0.32992778354471486,0.35886967158164884,-0.028941888036933983,cnn,0.23667278731552044,0.043687215861080986,0.19298557145443945,gan,8.448755802528805,3.7170583852030745,4.73169741732573,gan,8.448755802528805,3.7170583852030745,4.73169741732573,gan,0.0012839999999999518,0.011367999999999934,-0.010083999999999982,cnn,0.0012839999999999518,0.011367999999999934,-0.010083999999999982,cnn,-0.009800000000000003,0.017883999999999983,-0.027683999999999986,cnn,0.009800000000000003,0.017883999999999983,-0.00808399999999998,cnn,-0.001316,0.003468,-0.004784,cnn,0.001316,0.003468,-0.0021520000000000003,cnn,-0.008171999999999999,0.013420000000000001,-0.021592,cnn,0.008171999999999999,0.013420000000000001,-0.005248000000000003,cnn,-0.010996000000000006,0.008583999999999994,-0.01958,gan,0.010996000000000006,0.008583999999999994,0.0024120000000000114,gan,-0.004508,0.0057079999999999995,-0.010216,cnn,0.004508,0.0057079999999999995,-0.0011999999999999997,cnn
61,29.865895259214497,27.391972712538028,2.4739225466764694,cnn,0.5971448921589625,0.5005367776018992,0.09660811455706331,cnn,5.346891403198242,8.12722110748291,-2.780329704284668,cnn,25.73100039673249,19.516031588862035,6.214968807870456,gan,-22.86328107737835,47.31413044377385,-70.1774115211522,cnn,120.86430733122329,170.69158381069283,-49.827276479469546,cnn,272.478902544315,391.19034604973046,-118.71144350541545,cnn,23.754482627565803,47.31612935358965,-23.56164672602385,cnn,0.7352168568106967,0.3113392260396823,0.4238776307710144,gan,-1.0191519890429004,-0.7968506632457875,-0.22230132579711293,gan,1.0191519890429004,0.7968506632457875,0.22230132579711293,gan,0.34121073105028793,0.37410674370013247,-0.03289601264984454,cnn,0.24241620846938333,0.040883120844005326,0.201533087625378,gan,6.84772035808121,1.9863049845820075,4.861415373499202,gan,6.84772035808121,1.9863049845820075,4.861415373499202,gan,-9.999999999998899e-05,0.013839999999999963,-0.013939999999999952,cnn,9.999999999998899e-05,0.013839999999999963,-0.013739999999999974,cnn,-0.01017599999999999,0.018792000000000003,-0.028967999999999994,cnn,0.01017599999999999,0.018792000000000003,-0.008616000000000013,cnn,-0.001552,0.0040479999999999995,-0.005599999999999999,cnn,0.001552,0.0040479999999999995,-0.0024959999999999995,cnn,-0.008036000000000001,0.014067999999999997,-0.022104,cnn,0.008036000000000001,0.014067999999999997,-0.006031999999999996,cnn,-0.011396000000000003,0.009607999999999998,-0.021004000000000002,gan,0.011396000000000003,0.009607999999999998,0.0017880000000000049,gan,-0.004564,0.005492,-0.010056,cnn,0.004564,0.005492,-0.000928,cnn
62,29.90288153651064,27.555737336852314,2.3471441996583273,cnn,0.607011068002054,0.48488723397785577,0.12212383402419819,cnn,6.720277786254883,6.650205135345459,0.07007265090942383,gan,27.46350343812835,17.993686869301147,9.469816568827202,gan,-24.552690627861047,38.75508175732228,-63.30777238518333,cnn,107.78141720303542,150.90226782062624,-43.12085061759082,cnn,246.4400283145463,348.21310336057036,-101.77307504602405,cnn,26.354373187946685,38.78460056098162,-12.430227373034938,cnn,0.7493232585939433,0.3250538701160363,0.424269388477907,gan,-1.1034844163007884,-0.885837272026841,-0.21764714427394738,gan,1.1034844163007884,0.885837272026841,0.21764714427394738,gan,0.3431670336020191,0.35622730888911613,-0.013060275287097023,cnn,0.2628248484067409,0.05883964690749386,0.20398520149924707,gan,4.568179972972052,2.3675410939113224,2.2006388790607296,gan,4.568179972972052,2.3675410939113224,2.2006388790607296,gan,0.0032119999999999926,0.01437199999999994,-0.011159999999999948,cnn,0.0032119999999999926,0.01437199999999994,-0.011159999999999948,cnn,-0.013319999999999999,0.015236,-0.028555999999999998,cnn,0.013319999999999999,0.015236,-0.001916000000000001,cnn,-0.0014720000000000002,0.0025839999999999995,-0.004056,cnn,0.0014720000000000002,0.0025839999999999995,-0.0011119999999999993,cnn,-0.010276000000000007,0.012268000000000001,-0.02254400000000001,cnn,0.010276000000000007,0.012268000000000001,-0.0019919999999999938,cnn,-0.010212000000000006,0.007231999999999995,-0.017444,gan,0.010212000000000006,0.007231999999999995,0.0029800000000000104,gan,-0.0059640000000000006,0.004059999999999999,-0.010024,gan,0.0059640000000000006,0.004059999999999999,0.0019040000000000012,gan
