sample_idx,method_id,display_name,candidate_family,training_scale,architecture,uses_speed,uses_grad,uses_levelset,uses_crit,uses_e2,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
164,bicubic,Bicubic baseline,baseline,"n/a (interpolation, no training)",bicubic_interpolation,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,
165,bicubic,Bicubic baseline,baseline,"n/a (interpolation, no training)",bicubic_interpolation,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,
166,bicubic,Bicubic baseline,baseline,"n/a (interpolation, no training)",bicubic_interpolation,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,
167,bicubic,Bicubic baseline,baseline,"n/a (interpolation, no training)",bicubic_interpolation,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,
0,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.44863091961014,0.6335844954540828,,,221.5959260435228,12.176706260719543,3.322278106063319,0.35707416951186594,0.14188089210899743,3.7140525761627714,0.5255543702425648,1.2455570835722232,0.0032079999999999886,0.003712000000000021,0.0010360000000000022,0.0019559999999999994,,,,,24.384505325565424,5.051645278930664
1,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.692299766082456,0.6378450016412086,,,243.81812028203902,15.54843536779524,10.048282138120044,0.365122821373616,0.15998756825210722,3.7279624384997483,0.5512168481123898,1.3965497627966277,0.0018759999999999888,0.00015599999999998948,0.0011919999999999986,0.003392000000000006,,,,,24.612518312283534,4.678010940551758
2,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.54699072539859,0.6223940258968236,,,271.04069176081435,19.60719507954446,13.715405071461689,0.37335805477379874,0.1699299385733475,3.4573040439728793,0.543724831697504,1.370600809507899,0.00016799999999994597,0.0006360000000000254,0.00136,0.0017320000000000113,,,,,25.200926367648954,4.894824504852295
3,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.5904468469398,0.6252808362395419,,,296.56161909193986,26.5938643061863,22.106081627235685,0.38173743666645943,0.18302102901570666,3.0507590999386878,0.5686630178775349,1.417414605894416,0.00037599999999993194,0.0011079999999999979,0.0026439999999999936,0.0026440000000000075,,,,,24.87627415927669,4.794641017913818
4,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.16854735228141,0.6188264630640096,,,312.23008605350753,33.36635429998364,27.076085278503694,0.3920347216306909,0.18725240635725657,2.9199319974397397,0.5436400529361233,1.263610883406788,0.00026799999999993496,0.0014680000000000248,0.003379999999999994,0.005544000000000007,,,,,24.810879874900778,4.892229080200195
5,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.066356029873372,0.5860435401093661,,,331.20302392786385,35.32829511630865,29.871797415116948,0.40084965022376245,0.19427018172256152,2.616764454458778,0.5583519999584546,1.2251321780777247,0.0020520000000000538,0.00044800000000000395,0.006924,0.007680000000000006,,,,,27.01852197077857,5.628478050231934
6,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.338762401290875,0.6104470927526627,,,326.5449725055528,44.35720204250285,38.64744441680193,0.3975062725174918,0.19936101988821434,2.3009946186528083,0.5657284148063008,1.2219022827874617,0.0030839999999999756,0.0016079999999999983,0.007164000000000004,0.00766,,,,,28.068979766562435,6.144000053405762
7,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.13074607942621,0.5788093320390605,,,307.73585041558454,60.2050185397248,48.34723932355751,0.39094158124414563,0.2231354271334698,3.304822203781285,0.6147404703544644,1.219517599508219,0.0029000000000000137,0.0040160000000000196,0.009071999999999997,0.009420000000000012,,,,,29.26973016135952,5.672351837158203
8,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.360491209352674,0.5424755769298811,,,300.281470491702,52.582040677078965,45.390068791902266,0.38899178180769256,0.2296630141518205,2.165396305801817,0.6523686836173482,1.1272149257162074,0.0042920000000000735,0.00036399999999997545,0.012244000000000005,0.01223600000000001,,,,,29.63505050414828,7.50956392288208
9,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.371026408537652,0.5305875142485871,,,288.2607483740837,49.16999316437071,41.44450152923926,0.3796610425240004,0.21678010257301614,2.6306813929109545,0.681537462074852,1.1074398494686122,0.0045039999999999525,0.003924000000000039,0.010396000000000002,0.011807999999999999,,,,,28.65602837253281,5.768454551696777
10,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.816922329920537,0.5321626280645544,,,278.2545073653114,53.656084115925694,39.83815196972408,0.36870187989129716,0.218423523104424,1.1465758069504375,0.7568204214551575,1.0460582966056386,0.0035359999999999836,0.0037760000000000016,0.009464,0.011436000000000002,,,,,29.696969860459554,6.634506702423096
11,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.748350858788758,0.485865417911638,,,270.27078472056496,49.50182970113581,43.37986882611018,0.3677900042283905,0.21796784228540447,1.1076607736569493,0.80191130157697,0.8812282966129328,0.0038319999999999466,0.005700000000000038,0.006711999999999996,0.011148000000000005,,,,,28.68732565326105,5.910721302032471
12,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.323965112591917,0.5071715707128571,,,264.69706065698887,46.361014311737414,42.03415437463163,0.3713575429796618,0.23368142016855964,0.13138511104652295,0.9539183791233589,0.8178272209550235,0.0031800000000000717,0.007996000000000003,0.006856000000000001,0.008984000000000006,,,,,30.104522332856273,6.61636209487915
13,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,30.30311362025517,0.5119176084848193,,,259.1313827539367,49.121724804084465,47.12697045536749,0.36418067431277734,0.24152600358516008,0.03331147454380101,1.0259421321154742,0.789732091083513,0.0043799999999999395,0.007859999999999978,0.005071999999999993,0.008435999999999999,,,,,29.273674668484478,6.0738348960876465
14,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,30.774024198494217,0.5264626109673549,,,245.9792581293314,53.95170315300297,52.92315375912609,0.35026225920743626,0.24674524774793408,0.11751591237360337,1.059358536154577,0.9257986063946588,0.0029400000000000537,0.013591999999999937,0.005612000000000006,0.006964000000000012,,,,,28.13047371417262,5.448930263519287
15,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,31.45612699358063,0.5765227213961904,,,231.89344738041146,47.463822803787515,43.810313174525035,0.32342770894399825,0.23189684925954068,1.0730204679361268,0.9760292555517581,0.9849790915898318,0.0024920000000000497,0.006859999999999977,0.0004720000000000002,0.004364000000000007,,,,,26.322356943691645,5.097294807434082
16,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.17583877075084,0.6193966839844784,,,225.4427798674337,51.06291342975699,49.934749400272594,0.299145064972306,0.21512043905997383,0.39340378020357036,0.8783723181781088,0.9722635161421664,0.0039479999999999515,0.0038719999999999866,0.00274000000000002,0.0059080000000000105,,,,,23.755960973590362,5.464188098907471
17,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.48824852842643,0.6164641229364425,,,218.71576822750694,49.49853220783566,45.220343449011274,0.28507626627305843,0.2060303133260675,2.399742783405209,0.7506764575839527,0.8903186226383951,0.0011079999999999979,0.007923999999999931,0.0012520000000000309,0.006420000000000009,,,,,20.900376556174706,5.2896833419799805
18,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.601424065834784,0.6170124261331206,,,232.68686590374045,53.71250865957979,51.156209656623005,0.28551414579577034,0.2188496361065258,1.9719061657875017,0.7491386339638868,0.9176710125193153,0.0019279999999999298,0.010467999999999922,0.0009520000000000084,0.008732000000000004,,,,,20.394905033940507,6.258571624755859
19,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.55938103077696,0.6194961697457047,,,250.91132168502006,57.33646949519785,50.74667362626337,0.29177907415586,0.21959466624139035,6.080060697602498,0.673941461341186,0.8640389918414262,0.0019599999999999618,0.015391999999999961,0.0009440000000000004,0.012728000000000003,,,,,21.064082150885508,6.927988529205322
20,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.38863856878173,0.61951889510752,,,267.89171399326057,52.11920245212847,41.876776047667015,0.30292054468258167,0.2258190678866835,2.803906698918123,0.6218112665136215,0.7707578085191974,0.001980000000000093,0.009539999999999937,0.0007359999999999589,0.00860000000000001,,,,,21.97923655969375,6.254051208496094
21,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.618885861105625,0.5639126999708983,,,298.06990898204003,60.103610516600924,50.145029159102826,0.3482844241604966,0.2512864125600147,4.4263454159408475,0.6511551297595033,0.782239801762059,0.0023079999999999767,0.010060000000000013,0.0022880000000000122,0.010356000000000004,,,,,27.30086406645334,8.127616882324219
22,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.48546940467395,0.5233319491376003,,,341.3590600140365,68.45591741000742,53.2106373226424,0.3935953093847735,0.29602364844316464,5.6438032910761216,0.843147205528765,0.769429603925057,0.0008479999999999599,0.007400000000000073,0.0018759999999999888,0.006711999999999996,,,,,32.693467082501115,8.081520080566406
23,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.75249271676132,0.5386967764303666,,,383.9206380556746,74.90032438270738,56.62264387045445,0.4155507882220156,0.3167770252073736,6.509896812005934,1.009112420185471,0.6638728550048085,0.0050360000000000404,0.0008639999999999759,0.0018079999999999763,0.007991999999999999,,,,,34.476953302920876,6.907674789428711
24,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.59554856905365,0.5369307845594095,,,423.82190465010126,70.91800977117681,49.28543923690295,0.433497260288219,0.32061695922337086,8.613394350047738,1.1096059863086867,0.647724637033315,0.0045840000000000325,0.007043999999999939,2.0000000000020002e-05,0.0047760000000000025,,,,,35.75728371567695,7.21915864944458
25,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.551973374121204,0.5231426682354472,,,468.59253760146345,71.63690084844687,39.67846369025563,0.46351786527523126,0.3306580306655405,9.267467329185855,1.175332261792815,0.564295613290377,0.0043040000000000855,0.00770000000000004,0.0021200000000000108,0.005104000000000011,,,,,36.58411526021696,11.371563911437988
26,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.65715000253616,0.5191432035272462,,,511.00649161371325,70.91288726630188,51.66391057425702,0.4935715500222092,0.33892274107495224,1.0010997707543972,1.2057423546362682,0.42949825062515834,0.0039000000000000146,0.0042600000000000415,0.00026399999999998647,0.0010320000000000051,,,,,35.02599363200026,7.043282985687256
27,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.43554725561233,0.5455050057267327,,,539.2322537921307,68.37386644919721,38.12872132907133,0.502052729104065,0.32916734875855846,4.404677175734477,1.0338251268491814,0.5899328698681122,0.006080000000000085,0.006363999999999925,0.003304000000000029,0.0019639999999999935,,,,,36.89696946573002,6.4783101081848145
28,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.39861919012853,0.5493210205946714,,,499.8231641258566,65.45114687293683,40.40806193198708,0.4856880705704119,0.33174486955070287,5.465953821400348,1.025674076311513,0.521819010994599,0.0050600000000000644,0.0038200000000000456,0.004815999999999987,0.0026680000000000037,,,,,38.33189346230645,7.210402011871338
29,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.77239492835451,0.5706943453302812,,,471.3270377630293,47.41525503169682,26.169729443212475,0.4766164514857466,0.3028223590577397,2.3259082815153036,0.9228290696278139,0.6538074061089563,0.005112000000000005,0.006456000000000017,0.006024000000000002,0.0028719999999999996,,,,,38.84347398326436,6.963974952697754
30,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.05434940011379,0.5959090966970294,,,438.71927618828465,47.534778654148276,22.75783955756376,0.46673511929422323,0.3056893123209824,1.6933172852715792,0.9346884955902305,0.6026830768267061,0.0020080000000000098,0.008379999999999943,0.0005760000000000209,0.008300000000000002,,,,,39.94080457344863,8.127463340759277
31,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.90329769043908,0.5933565142986378,,,409.8108667034604,45.27174895209974,15.67100064092977,0.4604744525880125,0.2948960421955272,0.5197809287850355,0.9510075024444029,0.5379801411986405,0.0011640000000000539,0.007047999999999943,0.006867999999999985,0.0049960000000000004,,,,,39.104318483733294,6.818642616271973
32,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.02557990556471,0.6141962458916969,,,385.69790253652036,37.29522908616093,5.9519138969735,0.44980215489013164,0.2879616333957816,3.9771504869386085,1.0390081069692407,0.5589180652265338,0.0012600000000000389,0.0021919999999999717,0.0025280000000000025,0.0048960000000000115,,,,,38.55925876668554,7.461033821105957
33,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.13841166027277,0.6291099541721126,,,352.71875426421553,39.744213044836684,15.843431562956813,0.4413939123562078,0.29505791064170783,0.4279832512675874,1.1318069454482156,0.44703668363773796,0.0035879999999999246,0.005488000000000048,0.006652000000000019,0.005656000000000008,,,,,38.39305861348763,6.76971960067749
34,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.07202844590628,0.6229292723566594,,,347.5407834638081,46.251136668676736,20.135932132371156,0.4382239262492533,0.2876658748467998,0.1346029532023607,1.2791768655847573,0.16405255341975256,0.006464000000000025,0.007391999999999954,0.008663999999999977,0.009000000000000008,,,,,37.356416104450325,6.323113918304443
35,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.523540173374215,0.6166792470112487,,,348.67662963704873,39.15468492629338,13.829129169126897,0.43871695783849757,0.27608230384507926,1.2214927921567025,1.2113576942596804,0.16536256267430294,0.00596400000000008,0.0047559999999999825,0.0071279999999999955,0.00898800000000001,,,,,35.95264003005777,6.2719197273254395
36,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.35360131617927,0.6227741725278805,,,341.79152911095935,32.162578904763414,10.521863852115724,0.4387349075366769,0.27376536976890314,1.1746649266247182,1.1539087862599362,0.21551776323937477,0.005936000000000052,0.0033839999999999426,0.010179999999999995,0.008552000000000004,,,,,35.61901723291445,6.097905158996582
37,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,32.02805100916796,0.6192860867311487,,,324.00262605241386,27.347777452847012,9.774547764443058,0.42879817339946263,0.2561544827185117,0.6198336403880873,1.0164917172558812,0.333858892598242,0.0048120000000000385,0.0018880000000000008,0.005987999999999993,0.007008,,,,,33.456602216246914,6.489102840423584
38,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.0443468252459,0.6467596699872048,,,267.36021962095435,25.373902556758566,7.17464604397468,0.3735693728817356,0.22252070569972654,0.19787042135553534,0.7259798181945653,0.7039220746643611,0.005848000000000075,0.005199999999999982,0.003239999999999993,0.004572000000000007,,,,,29.159912858159764,6.054014682769775
39,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,34.02502286412913,0.654329125629252,,,206.13997906542718,22.2802741898352,6.496504306801053,0.30596376775457684,0.1907993037009827,0.6033524224813895,0.5849220623481176,0.8283226965181388,0.0012959999999999638,0.0017999999999999128,0.0002600000000000102,0.005068000000000003,,,,,25.24426875811477,5.873856067657471
40,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.03479823672828,0.6916765266755199,,,164.56917267241036,25.65621662978899,8.13581987588869,0.26579462017847033,0.1778047736844066,0.759109635311777,0.545716653256709,0.8685607757311387,0.0007880000000000109,0.0044119999999999715,0.0017639999999999878,0.002815999999999999,,,,,24.281572165890662,5.6310811042785645
41,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.123201360290615,0.6717203224554718,,,142.17651988630462,19.03801635859446,4.5061011294080116,0.23982859416273253,0.16160836420235952,0.908065604123113,0.49986556691397255,0.750678528738105,0.0010000000000000009,0.0021320000000000228,0.0020000000000000018,0.0025040000000000062,,,,,23.457166445963043,5.389686584472656
42,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.78106395799033,0.6502889975352539,,,125.59079659020517,14.823133158419816,1.7493111575369453,0.21876934100681852,0.14855283702055164,1.4421457297015472,0.4210308482641033,0.599435874586479,0.0012480000000000269,0.0025319999999999787,0.0014320000000000027,0.0007000000000000062,,,,,21.63035540369367,5.757840156555176
43,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.86371418802151,0.6132078779473105,,,113.35103312215004,17.13972633842974,3.7293914282114358,0.2140997094489829,0.14994994346609286,1.731391073984664,0.4292709335364319,0.6121564908294868,0.0037280000000000646,0.0031240000000000157,0.0006239999999999996,8.799999999999086e-05,,,,,20.76816702008209,5.7682366371154785
44,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,35.00022423545573,0.5664520106667574,,,106.23776099591822,12.408127955154614,6.559147211196528,0.21579170075427156,0.14929465195373895,4.507313460611332,0.4918351706568889,0.5592233236965264,0.0045600000000000085,0.005556000000000005,3.200000000000425e-05,0.0014119999999999966,,,,,19.781150575177055,6.20600700378418
45,cnn,CNN baseline (pretrained),baseline,n/a (released pretrained model),pretrained_cnn,False,False,False,False,False,33.717983670503976,0.5284794773176458,,,110.31178209445795,14.30789094775664,7.643234326970301,0.2534807694652109,0.1737235319938854,2.005890036417096,0.7034726151888209,0.5991302746409518,0.006016000000000021,0.006452000000000013,0.0015879999999999991,0.002124000000000001,,,,,20.528037851461004,6.566225528717041
