method_id,metric,mean,median,std,min,max,n_finite
grad_only,mt_distance,6.055993423575447,5.91486930847168,0.7801161198431419,4.680826187133789,9.460593223571777,168
speed_grad,psnruv,33.47256336371026,33.49980869998062,2.106793066662358,29.804848858656168,39.01056510629663,168
speed_grad,ssim_speed,,,,,,0
speed_grad,speed_mae,0.5178990092116215,0.5255208639716009,0.10967176997184383,0.22921311047394702,0.7439242257556113,168
speed_grad,speed_rmse,0.8812768517194042,0.876221510088506,0.17326980319776397,0.4496350203263216,1.2151641348110944,168
speed_grad,wpd_mae,166.05865127527937,173.34888984914284,75.84934689886612,28.65205074859828,376.81492780873623,168
speed_grad,wpd_w1,23.64598794930052,21.40075688077181,13.373354639525427,3.228667489423131,66.81628185792793,168
speed_grad,wpd_bias_abs,15.67530801045236,13.817932175195653,10.902380199016212,0.3410406354216076,53.213889667346855,168
speed_grad,grad_mae,0.3123017177143877,0.31188654154857715,0.06627636345693558,0.1351425433422356,0.45103755974310933,168
speed_grad,grad_w1,0.1958593688536483,0.19497730065520236,0.04786885879709591,0.06487094314137375,0.29362203894360195,168
speed_grad,grad_kurtosis_abs_delta,2.9340305874682193,2.019902828394274,2.7572940110667,0.028270444317634258,13.85883888940969,168
speed_grad,psd_log_l2,0.9693656545146748,0.955817762426399,0.24042124848634425,0.4791797098781032,1.6583467861938683,168
speed_grad,psd_slope_abs_delta,1.2875171426244076,1.1951500865710059,0.3914310295017402,0.5940828440936883,2.080433671202285,168
speed_grad,exceed_abs_t5,0.005011547619047621,0.005067999999999961,0.0023824140388467967,0.00014399999999992197,0.011927999999999939,168
speed_grad,exceed_abs_t10,0.003300880952380949,0.002848000000000017,0.0024832041676448244,0.0,0.011391999999999985,168
speed_grad,exceed_abs_t15,0.003115833333333334,0.0021100000000000146,0.0025777167953412033,4.799999999999249e-05,0.011728000000000016,168
speed_grad,exceed_abs_p90,0.0042261666666666715,0.0038580000000000073,0.0030755516688003013,4.800000000000637e-05,0.012223999999999999,168
speed_grad,comp_curve_l1,111.32936507936508,106.0,43.745574048162005,38.666666666666664,206.33333333333334,168
speed_grad,comp_abs_t5,58.80952380952381,42.5,54.676423967451285,1.0,293.0,168
speed_grad,comp_abs_t10,188.0,187.0,63.89789101520078,26.0,373.0,168
speed_grad,comp_abs_t15,109.125,106.0,68.68658872180286,0.0,276.0,168
speed_grad,pd_distance,22.970622717354576,22.745540402785874,4.432608993707384,15.159659573059528,34.07981982817133,168
speed_grad,mt_distance,6.290474925722394,6.2032928466796875,0.667907311880271,4.789012908935547,9.441245079040527,168
grad_levelset,psnruv,33.463386286987415,33.490937861805875,2.112362368973599,29.76882414912866,39.020655251399134,168
grad_levelset,ssim_speed,,,,,,0
grad_levelset,speed_mae,0.5185479052709763,0.5261491158260723,0.11050183758300075,0.22853803640886738,0.7454660776980905,168
grad_levelset,speed_rmse,0.8843569304574563,0.8781931406324999,0.17431969788100907,0.4508339769336389,1.2192742729149144,168
