sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_metric_wins,gan_metric_wins,ties,overall_metric_majority,distributional_gan_wins_out_of_5,tail_gan_wins_out_of_6,mt_gan_case,pd_cnn_case,gan_metric_majority,gan_metric_majority_but_mt_not_gan,mt_gan_tier,groups,recommendation_group,gan_winning_measures,cnn_winning_measures,tie_measures,wpd_bias_cnn,wpd_bias_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_winner
93,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,3,12,0,GAN,5,6,False,False,True,True,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",WPD MAE · WPD RMSE · Gradient MAE,,-43.239029213703674,27.524225799857504,GAN,163.5304449855864,221.5383841923986,CNN,288.73965640072527,396.13348272536916,CNN,45.93572940326813,27.93411036307122,GAN,0.9138022304007428,0.45735169898999745,GAN,1.024317050953112,0.9819039293354308,GAN,0.34020406367899453,0.3717712022734091,CNN,0.23402462931334256,0.04304778752248488,GAN,4.267304288235781,1.7926259514273042,GAN,0.005912000000000028,0.0027719999999999967,GAN,0.01541600000000004,0.008863999999999983,GAN,0.00698,0.005992000000000001,GAN,0.017072000000000004,0.0036239999999999883,GAN,0.012024,0.0025439999999999977,GAN,0.0058920000000000005,0.004932000000000001,GAN
45,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-7.643234326970301,70.2573602103917,CNN,110.31178209445795,181.6944046345763,CNN,270.41895158736344,439.22505232722693,CNN,14.30789094775664,70.48629345766241,CNN,0.7034726151888209,0.28218935725800615,GAN,0.5991302746409518,0.15507931133821828,GAN,0.2534807694652109,0.3134983589962997,CNN,0.1737235319938854,0.053913321369812126,GAN,2.005890036417096,0.7188786322053211,GAN,0.006016000000000021,0.019823999999999953,CNN,0.006452000000000013,0.017087999999999992,CNN,0.0015879999999999991,0.008784,CNN,0.002124000000000001,0.006815999999999989,CNN,0.0013680000000000012,0.008708,CNN,0.0013640000000000006,0.005640000000000001,CNN
47,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-12.090131521275065,84.29327711337316,CNN,127.74953312884861,206.54086937319875,CNN,303.6482334327444,494.32895071796327,CNN,19.28876870142669,84.36834808218376,CNN,0.7468540501835355,0.3379268440269908,GAN,0.7559247363234696,0.3984440969193075,GAN,0.28503420802513757,0.34747573458150804,CNN,0.19147806977783607,0.07097197963236714,GAN,1.7910792658104597,1.5650957995902033,GAN,0.006352000000000024,0.013859999999999983,CNN,0.004080000000000028,0.01627999999999996,CNN,0.0018839999999999968,0.005848000000000006,CNN,0.0002839999999999926,0.020011999999999988,CNN,0.0026760000000000048,0.007639999999999994,CNN,0.0013360000000000004,0.007908,CNN
50,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.244110886826082,62.0526990124357,CNN,101.08692331273767,164.67380335389498,CNN,234.37866504497248,366.4870351561325,CNN,18.68440717613614,62.063466279085475,CNN,0.7847606398136231,0.3616267531721974,GAN,0.8415207990472251,0.4590294154290351,GAN,0.27282669211009075,0.33595610263377074,CNN,0.18939170268948521,0.07294068427095299,GAN,1.53309459245704,1.0413610279655963,GAN,0.0027280000000000637,0.016920000000000046,CNN,0.013075999999999977,0.01646000000000003,CNN,0.002464,0.00554,CNN,0.0063600000000000045,0.028735999999999984,CNN,0.004056000000000004,0.011011999999999994,CNN,0.0032760000000000003,0.006407999999999999,CNN
51,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.146799200999746,56.051618967412374,CNN,92.47503163132504,152.69112715115438,CNN,211.2195751403644,311.9276374149713,CNN,16.02607908563453,56.05180085449319,CNN,0.7930170941258367,0.37529478648502484,GAN,0.9051943268620815,0.4942669878188054,GAN,0.2696356821334209,0.3309820830646324,CNN,0.18821590882542744,0.07176202034370155,GAN,2.545609788238611,2.297212850244282,GAN,0.0020320000000000338,0.015472000000000041,CNN,0.007951999999999987,0.01807600000000001,CNN,0.0010160000000000002,0.003144,CNN,0.008656000000000011,0.02763199999999999,CNN,0.0061200000000000004,0.010527999999999996,CNN,0.0037160000000000006,0.008207999999999998,CNN
53,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-14.440156490402993,46.05504646730751,CNN,84.98706747694406,134.20382223665447,CNN,189.6108332211875,279.27313747788565,CNN,14.803981468486827,46.155964723741356,CNN,0.8025485079368951,0.3768958501325225,GAN,0.9712367748840345,0.5294669811468651,GAN,0.26943026452295676,0.32292656588264834,CNN,0.18726264554281782,0.04953733247099974,GAN,1.557976806231844,1.4568569866785026,GAN,0.0023800000000000487,0.015447999999999906,CNN,0.004980000000000012,0.02882399999999999,CNN,0.000652,0.00118,CNN,0.006184000000000009,0.023947999999999997,CNN,0.008092000000000002,0.015179999999999999,CNN,0.005468000000000001,0.009088,CNN
54,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,3,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-15.227142900233378,43.02705086157362,CNN,85.34274570247835,129.83807157318313,CNN,191.17949973139594,279.0243570400071,CNN,15.355174405362728,43.035398248082295,CNN,0.8429555134855096,0.4025931360391375,GAN,1.0009715777868178,0.5605023495589903,GAN,0.2760632777997002,0.32374778047453107,CNN,0.19756792538598164,0.04519192154268008,GAN,0.15534243803265113,0.7143510916654776,CNN,0.0036319999999999686,0.014436000000000004,CNN,0.007624000000000006,0.029599999999999987,CNN,0.000588,0.0008719999999999999,CNN,0.0063,0.027735999999999983,CNN,0.006652000000000005,0.019059999999999994,CNN,0.005752,0.005308,GAN
55,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-14.11555634683355,42.68791330989622,CNN,86.64580949466621,130.97706345384552,CNN,202.84500589455354,298.13837911899185,CNN,14.679650638755742,42.76681335395773,CNN,0.859589467283173,0.39781613789183734,GAN,0.9712409384277101,0.5864736265491771,GAN,0.28144983979107613,0.3243348137711801,CNN,0.19817791150895722,0.036676268520452894,GAN,0.3953907898761919,0.365032818765858,GAN,0.0006279999999999619,0.012560000000000016,CNN,0.0038720000000000004,0.02774399999999999,CNN,0.000828,0.001636,CNN,0.0033000000000000113,0.027012000000000008,CNN,0.006564,0.019676,CNN,0.004664000000000001,0.006088000000000001,CNN
56,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-14.164283065940134,40.6409941906956,CNN,88.27052203172461,130.60547125788227,CNN,206.5858599446257,301.9471940438411,CNN,15.30297283179461,40.65106975902318,CNN,0.8667825153247198,0.40719479962823085,GAN,1.0172287311666937,0.643411555151165,GAN,0.2917745209273786,0.32714313079404006,CNN,0.20396740273751487,0.03433142842898893,GAN,6.389680783435878,1.4371752888943696,GAN,0.0035479999999999956,0.007971999999999979,CNN,0.0024480000000000057,0.023356000000000002,CNN,0.0005960000000000001,0.0015519999999999998,CNN,0.003924000000000011,0.023272,CNN,0.0052280000000000035,0.015423999999999993,CNN,0.004732,0.007028000000000001,CNN
57,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.6508886292232,39.544572659485326,CNN,91.2048527441553,132.0767709443414,CNN,210.1630689204277,311.6089028601624,CNN,16.681782192234362,39.58628714678487,CNN,0.9568211709086363,0.4006591675112981,GAN,1.0325973817618674,0.7230386711371005,GAN,0.30070749219581344,0.3325498030404337,CNN,0.2174440573226753,0.033356368875533254,GAN,6.49152441714056,1.3400618875449481,GAN,0.008519999999999972,0.01728799999999997,CNN,0.0037679999999999936,0.020279999999999992,CNN,0.0007079999999999999,0.002044,CNN,0.003828000000000012,0.017423999999999995,CNN,0.006764000000000006,0.013728000000000004,CNN,0.004384,0.007611999999999999,CNN
58,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-17.657965459159193,41.80715703422689,CNN,95.36148263794759,139.08224976293016,CNN,224.272694116379,328.3678758457376,CNN,18.825375914932422,41.84248933483754,CNN,0.9030965497039616,0.36694103953564483,GAN,1.0314355308860386,0.7267138437057558,GAN,0.3103279417901744,0.34185887067676546,CNN,0.22379049439436985,0.028417331255454904,GAN,9.603321690435788,0.9563384314866425,GAN,0.0019520000000000648,0.011955999999999967,CNN,0.0054519999999999985,0.02091599999999999,CNN,0.0005919999999999999,0.0027199999999999998,CNN,0.005448000000000008,0.016375999999999988,CNN,0.01054,0.012583999999999998,CNN,0.004528,0.007323999999999999,CNN
81,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-43.19062492555103,101.30218470056363,CNN,196.92194723456143,288.9063235858838,CNN,384.1290414865233,576.2912344967349,CNN,48.867828874949666,101.3161555878845,CNN,0.9781779277412517,0.47276071571342354,GAN,1.3010626015333553,1.0371828266894023,GAN,0.4136635568416749,0.44350806672801346,CNN,0.2990410315203773,0.06288633140278241,GAN,1.7500678201603375,0.532798561142199,GAN,0.00592400000000004,0.007739999999999969,CNN,0.015619999999999967,0.03621200000000002,CNN,0.0046040000000000005,0.006144,CNN,0.01813200000000001,0.033787999999999985,CNN,0.017376000000000003,0.020903999999999992,CNN,0.00498,0.006312,CNN
129,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,11,4,0,CNN,2,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-69.17163627537478,98.28522919256045,CNN,347.8882499875358,448.4550497570224,CNN,567.4794552146203,776.4009661413781,CNN,83.88909692377494,99.7496926378283,CNN,0.6785657615457732,0.5343006889048177,GAN,0.842395210535332,1.0704159995348166,CNN,0.35792738945059416,0.3865510115520746,CNN,0.23944482643709952,0.04480431074331965,GAN,6.859605595905997,8.216459229475355,CNN,0.0033280000000001086,0.005144000000000037,CNN,0.005647999999999986,0.023739999999999983,CNN,0.00823999999999997,0.010200000000000042,CNN,0.007280000000000009,0.007931999999999995,CNN,0.007404000000000001,0.006767999999999996,GAN,0.005704,9.60000000000006e-05,GAN
134,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,2,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-69.55268580634407,183.55067036251668,CNN,422.6025451981469,566.0555058686222,CNN,715.0239722843235,1094.9265044976464,CNN,85.07142025042984,183.6418129843473,CNN,1.098548472595873,0.5244604266823335,GAN,0.1485267449371055,0.8287415030180307,CNN,0.39723463117835434,0.4446236052436215,CNN,0.24502196553819686,0.02970927748217353,GAN,4.618757038359661,4.6464939363582936,CNN,0.007655999999999996,0.0021640000000000548,GAN,0.000144000000000033,0.03611199999999992,CNN,0.011292000000000024,0.026092000000000004,CNN,0.008916000000000007,0.015771999999999994,CNN,0.006292000000000006,0.008739999999999998,CNN,0.006432,0.00042399999999999903,GAN
135,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,11,4,0,CNN,2,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-66.70807825474579,173.13293463438424,CNN,391.7814112442872,520.6697805662137,CNN,666.4455334066091,995.4798471314888,CNN,77.4897117666431,173.26715193043634,CNN,0.9747790751483064,0.536045213492038,GAN,0.39757593090327337,0.9511699258566508,CNN,0.3641170515778317,0.4130116049993031,CNN,0.22406926842120373,0.03203946640929544,GAN,3.8470784488473306,6.233639202748858,CNN,0.0029080000000000217,0.0046040000000000525,CNN,0.0006960000000000299,0.038263999999999965,CNN,0.008523999999999976,0.024175999999999975,CNN,0.010828000000000004,0.011443999999999996,CNN,0.009464,0.006511999999999997,GAN,0.0043,0.0012960000000000003,GAN
136,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,11,4,0,CNN,2,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-63.58347108319092,167.71912976054165,CNN,395.5528347927717,516.9843589790181,CNN,663.0805748890022,917.032915387234,CNN,78.08305306505645,169.75014402849467,CNN,0.8805705809758952,0.5758165413167656,GAN,0.6104070637397339,1.0471488154241517,CNN,0.34976419555133786,0.38832897295556257,CNN,0.22522710584797165,0.03680568578194192,GAN,4.706402405459254,6.330496299743164,CNN,0.000212000000000101,0.0023000000000000798,CNN,0.0039479999999999515,0.034539999999999904,CNN,0.01167199999999996,0.024180000000000035,CNN,0.010052000000000005,0.012175999999999992,CNN,0.008812,0.007619999999999995,GAN,0.004756,0.0006519999999999998,GAN
142,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,3,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-50.445275270348446,233.734850716198,CNN,386.9416879506601,525.346786718751,CNN,636.6288443760247,891.3915848842397,CNN,72.27177930753216,233.73567248539868,CNN,1.322456051899556,0.6726422995110726,GAN,0.5980106132914258,0.48960849484212887,GAN,0.4445733381180445,0.473250643967071,CNN,0.30025512953224887,0.06260873413035983,GAN,2.712145828058535,7.055463400580313,CNN,0.007627999999999968,0.0037279999999999536,GAN,0.0046640000000000015,0.054728,CNN,0.01472000000000001,0.033528,CNN,0.012248000000000009,0.021896,CNN,0.007404000000000001,0.012859999999999996,CNN,0.003952,0.0043,CNN
143,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,3,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-38.219512554615065,238.29194378051164,CNN,365.26385269118424,512.7306669415656,CNN,606.8634078644984,878.2544536046689,CNN,55.63480701290788,238.291947458851,CNN,1.2840198255010908,0.7233523489127132,GAN,0.41341755580251294,0.10086317827350655,GAN,0.42675185839119595,0.46045331535471823,CNN,0.2813342244177647,0.05174161979087573,GAN,3.815553577988494,6.376193018598448,CNN,0.006967999999999974,0.0047119999999999385,GAN,0.0043239999999999945,0.05454800000000004,CNN,0.00909600000000002,0.034336000000000005,CNN,0.012931999999999999,0.022396,CNN,0.005316000000000001,0.012415999999999996,CNN,0.003536,0.007656000000000001,CNN
144,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,3,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-35.8767449279073,234.9969365670275,CNN,352.14858710745125,496.21723869914683,CNN,585.9905488061655,851.0597290755185,CNN,51.37027936828151,234.99693656702752,CNN,1.3788702247085691,0.7640246674032233,GAN,0.24098280749984458,0.09889508639841393,GAN,0.4208185591540356,0.46035327873532883,CNN,0.2814984702230211,0.048621224110928736,GAN,2.6620082892704975,4.503498757750128,CNN,0.007464000000000026,0.006916000000000033,GAN,0.0017719999999999958,0.05896799999999991,CNN,0.009116000000000013,0.034552,CNN,0.010132000000000002,0.024891999999999997,CNN,0.006520000000000005,0.014179999999999998,CNN,0.004064,0.006140000000000001,CNN
152,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-0.35236129811138567,111.93935237297094,CNN,173.85530573219978,249.6704318657507,CNN,336.74540412714293,499.5459064898008,CNN,10.854014042029243,111.93950001578257,CNN,0.6138787022384156,0.3226019814509589,GAN,0.5461116114179886,0.21599856379629634,GAN,0.31787976819432584,0.36898604767647275,CNN,0.16354539558752504,0.04459639996298897,GAN,1.3552405527900504,0.4364071461925221,GAN,0.00028799999999995496,0.02176,CNN,0.0011959999999999749,0.03134799999999999,CNN,0.0030680000000000013,0.012103999999999997,CNN,0.0027760000000000007,0.025004,CNN,0.002244000000000003,0.013775999999999997,CNN,0.00010399999999999993,0.006695999999999999,CNN
153,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-1.1199203068264942,92.97440595025878,CNN,148.19408553244693,218.81987930178886,CNN,290.33184612594033,461.615727106193,CNN,10.42333684863969,92.98005734575794,CNN,0.591043142218288,0.2797736829118567,GAN,0.64236676487723,0.26627902169108186,GAN,0.29897432208214125,0.3449913788116464,CNN,0.16161185196583605,0.039414175640529424,GAN,1.3768063828298622,0.11798149106224187,GAN,0.00045600000000001195,0.01706400000000008,CNN,0.0044480000000000075,0.02964,CNN,0.00027599999999999847,0.012975999999999998,CNN,0.0002319999999999961,0.020071999999999993,CNN,0.0025400000000000006,0.011575999999999996,CNN,8.3999999999999e-05,0.006624,CNN
