method,sample_idx,psnr,wpd_bias,wpd_mae,wpd_rmse,wpd_w1,psd_log_l2,psd_slope_gt,psd_slope_sr,psd_slope_delta,psd_slope_abs_delta,grad_mae,grad_w1,grad_kurtosis_gt,grad_kurtosis_sr,grad_kurtosis_delta,grad_kurtosis_abs_delta,exceed_frac_gt_t5,exceed_frac_sr_t5,exceed_frac_delta_t5,exceed_frac_abs_delta_t5,exceed_frac_gt_t10,exceed_frac_sr_t10,exceed_frac_delta_t10,exceed_frac_abs_delta_t10,exceed_frac_gt_t15,exceed_frac_sr_t15,exceed_frac_delta_t15,exceed_frac_abs_delta_t15,exceed_frac_gt_p90,exceed_frac_sr_p90,exceed_frac_delta_p90,exceed_frac_abs_delta_p90,exceed_frac_gt_p95,exceed_frac_sr_p95,exceed_frac_delta_p95,exceed_frac_abs_delta_p95,exceed_frac_gt_p99,exceed_frac_sr_p99,exceed_frac_delta_p99,exceed_frac_abs_delta_p99,key,pd_distance,mt_distance,ssim
cnn,35,32.523540173374215,-13.829129169126897,348.67662963704873,739.6425837087753,39.15468492629338,1.2113576942596804,2.0763359441284757,1.9109733814541727,-0.16536256267430294,0.16536256267430294,0.43871695783849757,0.27608230384507926,23.441327740945063,22.21983494878836,-1.2214927921567025,1.2214927921567025,0.967996,0.97396,0.00596400000000008,0.00596400000000008,0.692828,0.697584,0.0047559999999999825,0.0047559999999999825,0.211284,0.204156,-0.0071279999999999955,0.0071279999999999955,0.1,0.091012,-0.00898800000000001,0.00898800000000001,0.05,0.043916,-0.006084000000000006,0.006084000000000006,0.01,0.009844,-0.0001559999999999999,0.0001559999999999999,cnn_s35_speed_p160_x0_y0,35.95264003005777,6.2719197273254395,0.6166792470112487
cnn,36,32.35360131617927,-10.521863852115724,341.79152911095935,716.6628108286405,32.162578904763414,1.1539087862599362,2.0795000059272426,1.8639822426878678,-0.21551776323937477,0.21551776323937477,0.4387349075366769,0.27376536976890314,22.03669561786502,20.862030691240303,-1.1746649266247182,1.1746649266247182,0.961316,0.967252,0.005936000000000052,0.005936000000000052,0.676992,0.680376,0.0033839999999999426,0.0033839999999999426,0.23198,0.2218,-0.010179999999999995,0.010179999999999995,0.1,0.091448,-0.008552000000000004,0.008552000000000004,0.05,0.044808,-0.005192000000000002,0.005192000000000002,0.01,0.01156,0.0015600000000000006,0.0015600000000000006,cnn_s36_speed_p160_x0_y0,35.61901723291445,6.097905158996582,0.6227741725278805
cnn,37,32.02805100916796,-9.774547764443058,324.00262605241386,693.7541604228729,27.347777452847012,1.0164917172558812,2.047735180244732,1.71387628764649,-0.333858892598242,0.333858892598242,0.42879817339946263,0.2561544827185117,20.065233888101808,20.685067528489895,0.6198336403880873,0.6198336403880873,0.951796,0.956608,0.0048120000000000385,0.0048120000000000385,0.654248,0.656136,0.0018880000000000008,0.0018880000000000008,0.26054,0.254552,-0.005987999999999993,0.005987999999999993,0.1,0.092992,-0.007008,0.007008,0.05,0.047924,-0.0020760000000000015,0.0020760000000000015,0.01,0.008632,-0.0013679999999999994,0.0013679999999999994,cnn_s37_speed_p160_x0_y0,33.456602216246914,6.489102840423584,0.6192860867311487
cnn,38,33.0443468252459,-7.17464604397468,267.36021962095435,566.207560058499,25.373902556758566,0.7259798181945653,2.0242978724154286,1.3203757977510675,-0.7039220746643611,0.7039220746643611,0.3735693728817356,0.22252070569972654,22.490222988512382,22.688093409867918,0.19787042135553534,0.19787042135553534,0.916812,0.92266,0.005848000000000075,0.005848000000000075,0.609116,0.614316,0.005199999999999982,0.005199999999999982,0.247008,0.243768,-0.003239999999999993,0.003239999999999993,0.1,0.095428,-0.004572000000000007,0.004572000000000007,0.05,0.043696,-0.006304000000000004,0.006304000000000004,0.01,0.010128,0.00012799999999999964,0.00012799999999999964,cnn_s38_speed_p160_x0_y0,29.159912858159764,6.054014682769775,0.6467596699872048
cnn,39,34.02502286412913,-6.496504306801053,206.13997906542718,436.0311527364039,22.2802741898352,0.5849220623481176,1.7151394146136625,0.8868167180955236,-0.8283226965181388,0.8283226965181388,0.30596376775457684,0.1907993037009827,27.644898158332012,28.2482505808134,0.6033524224813895,0.6033524224813895,0.863652,0.862356,-0.0012959999999999638,0.0012959999999999638,0.569308,0.571108,0.0017999999999999128,0.0017999999999999128,0.212372,0.212112,-0.0002600000000000102,0.0002600000000000102,0.1,0.094932,-0.005068000000000003,0.005068000000000003,0.05,0.048208,-0.001792000000000002,0.001792000000000002,0.01,0.0071,-0.0029,0.0029,cnn_s39_speed_p160_x0_y0,25.24426875811477,5.873856067657471,0.654329125629252
cnn,40,35.03479823672828,-8.13581987588869,164.56917267241036,336.4284850583998,25.65621662978899,0.545716653256709,1.4787296707502935,0.6101688950191548,-0.8685607757311387,0.8685607757311387,0.26579462017847033,0.1778047736844066,29.111897035942267,29.871006671254044,0.759109635311777,0.759109635311777,0.861448,0.86066,-0.0007880000000000109,0.0007880000000000109,0.539008,0.54342,0.0044119999999999715,0.0044119999999999715,0.169432,0.167668,-0.0017639999999999878,0.0017639999999999878,0.1,0.097184,-0.002815999999999999,0.002815999999999999,0.05,0.048044,-0.0019559999999999994,0.0019559999999999994,0.01,0.008108,-0.0018919999999999996,0.0018919999999999996,cnn_s40_speed_p160_x0_y0,24.281572165890662,5.6310811042785645,0.6916765266755199
cnn,41,35.123201360290615,-4.5061011294080116,142.17651988630462,284.27444152929377,19.03801635859446,0.49986556691397255,1.2233505675748284,0.4726720388367233,-0.750678528738105,0.750678528738105,0.23982859416273253,0.16160836420235952,28.486557506560345,29.394623110683458,0.908065604123113,0.908065604123113,0.858532,0.857532,-0.0010000000000000009,0.0010000000000000009,0.50586,0.507992,0.0021320000000000228,0.0021320000000000228,0.129784,0.127784,-0.0020000000000000018,0.0020000000000000018,0.1,0.097496,-0.0025040000000000062,0.0025040000000000062,0.05,0.047128,-0.0028719999999999996,0.0028719999999999996,0.01,0.007644,-0.0023560000000000005,0.0023560000000000005,cnn_s41_speed_p160_x0_y0,23.457166445963043,5.389686584472656,0.6717203224554718
cnn,42,35.78106395799033,-1.7493111575369453,125.59079659020517,262.89666854486484,14.823133158419816,0.4210308482641033,0.9840029470990297,0.3845670725125507,-0.599435874586479,0.599435874586479,0.21876934100681852,0.14855283702055164,29.75698181012896,28.314836080427412,-1.4421457297015472,1.4421457297015472,0.845884,0.847132,0.0012480000000000269,0.0012480000000000269,0.464704,0.467236,0.0025319999999999787,0.0025319999999999787,0.110212,0.10878,-0.0014320000000000027,0.0014320000000000027,0.1,0.0993,-0.0007000000000000062,0.0007000000000000062,0.05,0.04748,-0.0025200000000000014,0.0025200000000000014,0.01,0.010304,0.00030400000000000045,0.00030400000000000045,cnn_s42_speed_p160_x0_y0,21.63035540369367,5.757840156555176,0.6502889975352539
cnn,43,35.86371418802151,-3.7293914282114358,113.35103312215004,237.86834345808208,17.13972633842974,0.4292709335364319,0.9371233583412069,0.32496686751172016,-0.6121564908294868,0.6121564908294868,0.2140997094489829,0.14994994346609286,32.816736536068696,31.08534546208403,-1.731391073984664,1.731391073984664,0.821688,0.825416,0.0037280000000000646,0.0037280000000000646,0.432408,0.429284,-0.0031240000000000157,0.0031240000000000157,0.095104,0.09448,-0.0006239999999999996,0.0006239999999999996,0.1,0.100088,8.799999999999086e-05,8.799999999999086e-05,0.05,0.048172,-0.0018280000000000032,0.0018280000000000032,0.01,0.008952,-0.0010480000000000003,0.0010480000000000003,cnn_s43_speed_p160_x0_y0,20.76816702008209,5.7682366371154785,0.6132078779473105
cnn,44,35.00022423545573,-6.559147211196528,106.23776099591822,238.33115960884518,12.408127955154614,0.4918351706568889,0.9008753355404187,0.34165201184389227,-0.5592233236965264,0.5592233236965264,0.21579170075427156,0.14929465195373895,35.597979091113544,31.09066563050221,-4.507313460611332,4.507313460611332,0.79656,0.80112,0.0045600000000000085,0.0045600000000000085,0.403556,0.398,-0.005556000000000005,0.005556000000000005,0.064832,0.064864,3.200000000000425e-05,3.200000000000425e-05,0.1,0.101412,0.0014119999999999966,0.0014119999999999966,0.05,0.049612,-0.00038799999999999946,0.00038799999999999946,0.01,0.009128,-0.0008719999999999995,0.0008719999999999995,cnn_s44_speed_p160_x0_y0,19.781150575177055,6.20600700378418,0.5664520106667574
cnn,45,33.717983670503976,-7.643234326970301,110.31178209445795,270.41895158736344,14.30789094775664,0.7034726151888209,1.020788916991414,0.42165864235046213,-0.5991302746409518,0.5991302746409518,0.2534807694652109,0.1737235319938854,28.833496921868903,26.827606885451807,-2.005890036417096,2.005890036417096,0.765232,0.771248,0.006016000000000021,0.006016000000000021,0.39386,0.387408,-0.006452000000000013,0.006452000000000013,0.05044,0.048852,-0.0015879999999999991,0.0015879999999999991,0.1,0.097876,-0.002124000000000001,0.002124000000000001,0.05,0.048632,-0.0013680000000000012,0.0013680000000000012,0.01,0.008636,-0.0013640000000000006,0.0013640000000000006,cnn_s45_speed_p160_x0_y0,20.528037851461004,6.566225528717041,0.5284794773176458
cnn,46,32.82306749424016,-10.557203971321016,125.84765249573528,300.8336622814338,18.876903647163527,0.787256947075358,1.2007285753106773,0.4981850952902316,-0.7025434800204458,0.7025434800204458,0.2879160912695809,0.19837944771221705,24.502927978627852,24.100094500201457,-0.4028334784263947,0.4028334784263947,0.782556,0.79112,0.008564000000000016,0.008564000000000016,0.41326,0.406176,-0.007084000000000035,0.007084000000000035,0.047772,0.046156,-0.0016159999999999994,0.0016159999999999994,0.1,0.100824,0.0008239999999999914,0.0008239999999999914,0.05,0.048428,-0.001572000000000004,0.001572000000000004,0.01,0.008296,-0.0017040000000000007,0.0017040000000000007,cnn_s46_speed_p160_x0_y0,20.678325640697178,6.243154048919678,0.5125963901214821
cnn,47,32.73629912923383,-12.090131521275065,127.74953312884861,303.6482334327444,19.28876870142669,0.7468540501835355,1.2596917643279093,0.5037670280044397,-0.7559247363234696,0.7559247363234696,0.28503420802513757,0.19147806977783607,24.150592053474924,22.359512787664464,-1.7910792658104597,1.7910792658104597,0.789616,0.795968,0.006352000000000024,0.006352000000000024,0.417872,0.413792,-0.004080000000000028,0.004080000000000028,0.042404,0.04052,-0.0018839999999999968,0.0018839999999999968,0.1,0.100284,0.0002839999999999926,0.0002839999999999926,0.05,0.047324,-0.0026760000000000048,0.0026760000000000048,0.01,0.008664,-0.0013360000000000004,0.0013360000000000004,cnn_s47_speed_p160_x0_y0,22.201753073772625,6.789880752563477,0.5146049821788157
cnn,48,32.30837445145338,-12.183954792319199,122.25522842637345,289.1214891359504,19.897841816929226,0.7662226771377814,1.2687737908771686,0.5054613383966815,-0.7633124524804871,0.7633124524804871,0.2852069852276763,0.19445863718828907,23.037902715482684,24.37001753769777,1.332114822215086,1.332114822215086,0.78302,0.789152,0.006131999999999915,0.006131999999999915,0.394804,0.388896,-0.005907999999999969,0.005907999999999969,0.03326,0.030464,-0.0027959999999999964,0.0027959999999999964,0.1,0.09812,-0.0018800000000000067,0.0018800000000000067,0.05,0.046704,-0.0032960000000000003,0.0032960000000000003,0.01,0.008576,-0.001424,0.001424,cnn_s48_speed_p160_x0_y0,22.832495463547907,7.081502437591553,0.532008756795089
cnn,49,32.31195072001539,-13.940518670509462,111.39153575637147,264.4236797692713,17.986029425779716,0.789332090843811,1.2924078374666768,0.5193635900803933,-0.7730442473862834,0.7730442473862834,0.27982790985377354,0.19076736133649916,22.615851573923415,22.585374488631924,-0.030477085291490624,0.030477085291490624,0.770844,0.777228,0.006384000000000056,0.006384000000000056,0.34972,0.341036,-0.00868399999999997,0.00868399999999997,0.020384,0.01828,-0.0021039999999999982,0.0021039999999999982,0.1,0.09764,-0.002360000000000001,0.002360000000000001,0.05,0.046864,-0.003136,0.003136,0.01,0.008312,-0.0016880000000000003,0.0016880000000000003,cnn_s49_speed_p160_x0_y0,22.105793975200847,6.3195295333862305,0.5421832030068076
cnn,50,32.34835071339406,-15.244110886826082,101.08692331273767,234.37866504497248,18.68440717613614,0.7847606398136231,1.3487087613978361,0.507187962350611,-0.8415207990472251,0.8415207990472251,0.27282669211009075,0.18939170268948521,21.6405796621184,20.10748506966136,-1.53309459245704,1.53309459245704,0.758512,0.76124,0.0027280000000000637,0.0027280000000000637,0.29016,0.277084,-0.013075999999999977,0.013075999999999977,0.007008,0.004544,-0.002464,0.002464,0.1,0.09364,-0.0063600000000000045,0.0063600000000000045,0.05,0.045944,-0.004056000000000004,0.004056000000000004,0.01,0.006724,-0.0032760000000000003,0.0032760000000000003,cnn_s50_speed_p160_x0_y0,21.30877833114525,6.3856120109558105,0.5598492472466932
cnn,51,32.19523413297044,-15.146799200999746,92.47503163132504,211.2195751403644,16.02607908563453,0.7930170941258367,1.356345715961108,0.4511513890990266,-0.9051943268620815,0.9051943268620815,0.2696356821334209,0.18821590882542744,19.79685707102444,17.25124728278583,-2.545609788238611,2.545609788238611,0.747644,0.749676,0.0020320000000000338,0.0020320000000000338,0.230452,0.2225,-0.007951999999999987,0.007951999999999987,0.002328,0.001312,-0.0010160000000000002,0.0010160000000000002,0.1,0.091344,-0.008656000000000011,0.008656000000000011,0.05,0.04388,-0.0061200000000000004,0.0061200000000000004,0.01,0.006284,-0.0037160000000000006,0.0037160000000000006,cnn_s51_speed_p160_x0_y0,21.75849079768097,5.902731418609619,0.5923532935087121
cnn,52,32.64266815515036,-16.076410942076176,89.07498895406196,197.87502378780823,16.308223821605143,0.7892157859355278,1.3807288418811718,0.4243850949803456,-0.9563437469008262,0.9563437469008262,0.2717133677392516,0.19232978689014366,17.230958459135245,14.218713438852777,-3.0122450202824673,3.0122450202824673,0.734164,0.732704,-0.0014600000000000168,0.0014600000000000168,0.175312,0.165848,-0.009464,0.009464,0.000768,0.000868,9.999999999999994e-05,9.999999999999994e-05,0.1,0.091888,-0.008112000000000008,0.008112000000000008,0.05,0.040852,-0.009148000000000003,0.009148000000000003,0.01,0.004852,-0.005148,0.005148,cnn_s52_speed_p160_x0_y0,21.81632996072092,5.69123649597168,0.6008013239128891
cnn,53,32.75022479746413,-14.440156490402993,84.98706747694406,189.6108332211875,14.803981468486827,0.8025485079368951,1.4015540395722368,0.43031726468820236,-0.9712367748840345,0.9712367748840345,0.26943026452295676,0.18726264554281782,15.649433105046507,14.091456298814663,-1.557976806231844,1.557976806231844,0.71652,0.71414,-0.0023800000000000487,0.0023800000000000487,0.139028,0.134048,-0.004980000000000012,0.004980000000000012,0.000696,4.4e-05,-0.000652,0.000652,0.1,0.093816,-0.006184000000000009,0.006184000000000009,0.05,0.041908,-0.008092000000000002,0.008092000000000002,0.01,0.004532,-0.005468000000000001,0.005468000000000001,cnn_s53_speed_p160_x0_y0,21.92458068590406,5.261850833892822,0.6148309467013183
cnn,54,32.73704365727693,-15.227142900233378,85.34274570247835,191.17949973139594,15.355174405362728,0.8429555134855096,1.4231580494250449,0.42218647163822703,-1.0009715777868178,1.0009715777868178,0.2760632777997002,0.19756792538598164,15.68227149997276,15.837613938005411,0.15534243803265113,0.15534243803265113,0.69838,0.694748,-0.0036319999999999686,0.0036319999999999686,0.118428,0.110804,-0.007624000000000006,0.007624000000000006,0.000848,0.00026,-0.000588,0.000588,0.1,0.0937,-0.0063,0.0063,0.05,0.043348,-0.006652000000000005,0.006652000000000005,0.01,0.004248,-0.005752,0.005752,cnn_s54_speed_p160_x0_y0,22.97915159360149,5.500187397003174,0.6033188203396985
cnn,55,32.47536524369654,-14.11555634683355,86.64580949466621,202.84500589455354,14.679650638755742,0.859589467283173,1.3938067774913179,0.42256583906360784,-0.9712409384277101,0.9712409384277101,0.28144983979107613,0.19817791150895722,16.01867727155572,16.414068061431912,0.3953907898761919,0.3953907898761919,0.674288,0.674916,0.0006279999999999619,0.0006279999999999619,0.110956,0.107084,-0.0038720000000000004,0.0038720000000000004,0.001152,0.000324,-0.000828,0.000828,0.1,0.0967,-0.0033000000000000113,0.0033000000000000113,0.05,0.043436,-0.006564,0.006564,0.01,0.005336,-0.004664000000000001,0.004664000000000001,cnn_s55_speed_p160_x0_y0,23.57536347476084,5.2683796882629395,0.5990467193796046
cnn,56,32.1469587572324,-14.164283065940134,88.27052203172461,206.5858599446257,15.30297283179461,0.8667825153247198,1.4030071441121568,0.38577841294546317,-1.0172287311666937,1.0172287311666937,0.2917745209273786,0.20396740273751487,16.1257751842377,22.515455967673578,6.389680783435878,6.389680783435878,0.656012,0.652464,-0.0035479999999999956,0.0035479999999999956,0.11208,0.109632,-0.0024480000000000057,0.0024480000000000057,0.001368,0.000772,-0.0005960000000000001,0.0005960000000000001,0.1,0.096076,-0.003924000000000011,0.003924000000000011,0.05,0.044772,-0.0052280000000000035,0.0052280000000000035,0.01,0.005268,-0.004732,0.004732,cnn_s56_speed_p160_x0_y0,24.24948793523431,5.488292217254639,0.5995505930019787
cnn,57,31.508336739053256,-15.6508886292232,91.2048527441553,210.1630689204277,16.681782192234362,0.9568211709086363,1.3897450848438164,0.3571477030819489,-1.0325973817618674,1.0325973817618674,0.30070749219581344,0.2174440573226753,15.331920002860606,21.823444420001167,6.49152441714056,6.49152441714056,0.622136,0.630656,0.008519999999999972,0.008519999999999972,0.114448,0.11068,-0.0037679999999999936,0.0037679999999999936,0.001504,0.000796,-0.0007079999999999999,0.0007079999999999999,0.1,0.096172,-0.003828000000000012,0.003828000000000012,0.05,0.043236,-0.006764000000000006,0.006764000000000006,0.01,0.005616,-0.004384,0.004384,cnn_s57_speed_p160_x0_y0,24.937493176964292,5.463809013366699,0.6040063693954512
cnn,58,31.000612350408023,-17.657965459159193,95.36148263794759,224.272694116379,18.825375914932422,0.9030965497039616,1.4063733521537929,0.3749378212677543,-1.0314355308860386,1.0314355308860386,0.3103279417901744,0.22379049439436985,15.086790140907546,24.690111831343334,9.603321690435788,9.603321690435788,0.566708,0.56866,0.0019520000000000648,0.0019520000000000648,0.121672,0.11622,-0.0054519999999999985,0.0054519999999999985,0.001604,0.001012,-0.0005919999999999999,0.0005919999999999999,0.1,0.094552,-0.005448000000000008,0.005448000000000008,0.05,0.03946,-0.01054,0.01054,0.01,0.005472,-0.004528,0.004528,cnn_s58_speed_p160_x0_y0,25.56121844001433,6.08959436416626,0.6043291071323267
cnn,59,31.015823877761488,-20.18843287885404,101.88330773706849,233.7043311734362,21.043963624875694,0.8478543011164581,1.4045769897494929,0.3901079504254332,-1.0144690393240596,1.0144690393240596,0.31660514392600114,0.2239860461265898,14.865235207158928,20.036294148485545,5.171058941326617,5.171058941326617,0.539832,0.539512,-0.00031999999999998696,0.00031999999999998696,0.132356,0.124244,-0.008112000000000008,0.008112000000000008,0.002068,0.001332,-0.0007359999999999999,0.0007359999999999999,0.1,0.093284,-0.006716,0.006716,0.05,0.037256,-0.012744000000000005,0.012744000000000005,0.01,0.005696,-0.0043040000000000005,0.0043040000000000005,cnn_s59_speed_p160_x0_y0,25.864386079507888,5.546851634979248,0.6034893566523469
cnn,60,30.762772407467036,-21.363214515985703,109.24688389550468,248.75381517536402,21.93824105537095,0.8088124792557992,1.417109777555892,0.39943988640280886,-1.0176698911530833,1.0176698911530833,0.32992778354471486,0.23667278731552044,14.594746371370015,23.04350217389882,8.448755802528805,8.448755802528805,0.534092,0.535376,0.0012839999999999518,0.0012839999999999518,0.143324,0.133524,-0.009800000000000003,0.009800000000000003,0.002604,0.001288,-0.001316,0.001316,0.1,0.091828,-0.008171999999999999,0.008171999999999999,0.05,0.039004,-0.010996000000000006,0.010996000000000006,0.01,0.005492,-0.004508,0.004508,cnn_s60_speed_p160_x0_y0,25.964725332360167,5.321651458740234,0.5963230590394825
