sample_idx,metric_a,metric_b,n_methods,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
0,speed_rmse,exceed_abs_t15,19,-0.07398973366361075,-0.2964912280701754,-0.07398973366361075,-0.2964912280701754,within_sample_across_methods
0,speed_rmse,exceed_abs_p90,19,0.27568901878726265,0.021052631578947368,0.27568901878726265,0.021052631578947368,within_sample_across_methods
0,speed_rmse,comp_curve_l1,19,-0.7210722292237587,-0.7222466689148459,-0.7210722292237587,-0.7222466689148459,within_sample_across_methods
0,speed_rmse,comp_abs_t5,19,-0.5728767158588297,-0.5645305073033645,-0.5728767158588297,-0.5645305073033645,within_sample_across_methods
0,speed_rmse,comp_abs_t10,19,-0.6433938341052704,-0.6561270516883358,-0.6433938341052704,-0.6561270516883358,within_sample_across_methods
0,speed_rmse,comp_abs_t15,19,-0.7614346103338991,-0.6964912280701754,-0.7614346103338991,-0.6964912280701754,within_sample_across_methods
0,speed_rmse,pd_distance,18,-0.3563876962970535,-0.41589267285861714,-0.3563876962970535,-0.41589267285861714,within_sample_across_methods
0,speed_rmse,mt_distance,18,0.640427162950122,0.4613003095975232,0.640427162950122,0.4613003095975232,within_sample_across_methods
0,wpd_mae,wpd_w1,19,-0.12152393419104429,-0.4263157894736842,-0.12152393419104429,-0.4263157894736842,within_sample_across_methods
0,wpd_mae,wpd_bias_abs,19,-0.15671659975307373,-0.32280701754385965,-0.15671659975307373,-0.32280701754385965,within_sample_across_methods
0,wpd_mae,grad_mae,19,0.7900856356613308,0.21228070175438596,0.7900856356613308,0.21228070175438596,within_sample_across_methods
0,wpd_mae,grad_w1,19,-0.5653830910222903,-0.7315789473684211,-0.5653830910222903,-0.7315789473684211,within_sample_across_methods
0,wpd_mae,grad_kurtosis_abs_delta,19,0.2584693560784338,0.10877192982456141,0.2584693560784338,0.10877192982456141,within_sample_across_methods
